,city,customer_name,On Time,In Full,On Time In Full
31386,Vadodara,Acclaimed Stores,0,0,0
31387,Ahmedabad,Lotus Mart,0,0,0
31388,Ahmedabad,Lotus Mart,0,0,0
31389,Vadodara,Acclaimed Stores,0,0,0
31390,Vadodara,Propel Mart,0,1,0
31391,Surat,Acclaimed Stores,0,0,0
31392,Ahmedabad,Lotus Mart,0,0,0
31393,Ahmedabad,Propel Mart,1,1,1
31394,Ahmedabad,Chiptec Stores,1,1,1
31395,Surat,Viveks Stores,0,1,0
31396,Surat,Viveks Stores,1,0,0
31397,Surat,Lotus Mart,0,0,0
31398,Surat,Lotus Mart,0,1,0
31399,Surat,Rel Fresh,1,0,0
31400,Ahmedabad,Atlas Stores,0,1,0
31401,Ahmedabad,Logic Stores,1,1,1
31402,Vadodara,Sorefoz Mart,1,1,1
31403,Ahmedabad,Vijay Stores,1,1,1
31404,Surat,Vijay Stores,1,0,0
31405,Surat,Logic Stores,1,1,1
31406,Ahmedabad,Coolblue,0,1,0
31407,Surat,Expression Stores,1,1,1
31408,Vadodara,Expert Mart,1,1,1
31409,Surat,Logic Stores,1,1,1
31410,Surat,Atlas Stores,0,1,0
31411,Surat,Atlas Stores,1,1,1
31412,Vadodara,Sorefoz Mart,1,1,1
31413,Vadodara,Elite Mart,1,0,0
31414,Ahmedabad,Coolblue,0,0,0
31415,Vadodara,Lotus Mart,0,1,0
31416,Vadodara,Sorefoz Mart,1,1,1
31417,Ahmedabad,Acclaimed Stores,1,0,0
31418,Ahmedabad,Acclaimed Stores,1,0,0
31419,Ahmedabad,Logic Stores,1,1,1
31420,Vadodara,Acclaimed Stores,1,1,1
31421,Vadodara,Acclaimed Stores,0,1,0
31422,Surat,Expression Stores,1,1,1
31423,Vadodara,Viveks Stores,0,0,0
31424,Vadodara,Expression Stores,0,1,0
31425,Ahmedabad,Atlas Stores,1,1,1
31426,Surat,Rel Fresh,1,1,1
31427,Surat,Viveks Stores,1,1,1
31428,Vadodara,Expert Mart,1,0,0
31429,Ahmedabad,Elite Mart,0,1,0
31430,Vadodara,Elite Mart,1,0,0
31431,Vadodara,Info Stores,1,1,1
31432,Ahmedabad,Expert Mart,1,1,1
31433,Ahmedabad,Atlas Stores,1,1,1
31434,Ahmedabad,Lotus Mart,1,0,0
31435,Ahmedabad,Lotus Mart,0,0,0
31436,Surat,Lotus Mart,0,0,0
31437,Surat,Atlas Stores,1,1,1
31438,Surat,Atlas Stores,1,1,1
31439,Vadodara,Coolblue,0,0,0
31440,Vadodara,Coolblue,0,1,0
31441,Ahmedabad,Rel Fresh,1,1,1
31442,Vadodara,Sorefoz Mart,1,1,1
31443,Surat,Vijay Stores,0,1,0
31444,Surat,Vijay Stores,1,1,1
31445,Vadodara,Rel Fresh,0,1,0
31446,Surat,Info Stores,1,1,1
31447,Vadodara,Elite Mart,1,1,1
31448,Vadodara,Elite Mart,0,0,0
31449,Vadodara,Viveks Stores,1,1,1
31450,Ahmedabad,Propel Mart,1,0,0
31451,Surat,Lotus Mart,0,1,0
31452,Vadodara,Sorefoz Mart,1,0,0
31453,Vadodara,Sorefoz Mart,1,1,1
31454,Ahmedabad,Vijay Stores,1,0,0
31455,Surat,Chiptec Stores,0,1,0
31456,Vadodara,Coolblue,0,1,0
31457,Vadodara,Coolblue,0,0,0
31458,Vadodara,Vijay Stores,1,1,1
31459,Ahmedabad,Chiptec Stores,1,1,1
31460,Vadodara,Rel Fresh,1,1,1
31461,Surat,Rel Fresh,1,1,1
31462,Ahmedabad,Acclaimed Stores,0,1,0
31463,Ahmedabad,Rel Fresh,0,0,0
31464,Ahmedabad,Expert Mart,1,1,1
31465,Vadodara,Elite Mart,1,0,0
31466,Vadodara,Elite Mart,1,0,0
31467,Surat,Expression Stores,0,1,0
31468,Vadodara,Propel Mart,0,1,0
31469,Vadodara,Propel Mart,1,1,1
31470,Vadodara,Propel Mart,1,0,0
31471,Vadodara,Lotus Mart,1,1,1
31472,Surat,Propel Mart,1,0,0
31473,Ahmedabad,Logic Stores,1,0,0
31474,Surat,Info Stores,1,0,0
31475,Surat,Acclaimed Stores,0,0,0
31476,Vadodara,Lotus Mart,0,0,0
31477,Vadodara,Lotus Mart,0,0,0
31478,Vadodara,Viveks Stores,1,0,0
31479,Vadodara,Viveks Stores,1,1,1
31480,Surat,Logic Stores,1,0,0
31481,Surat,Expression Stores,0,1,0
31482,Ahmedabad,Rel Fresh,0,1,0
31483,Vadodara,Vijay Stores,1,0,0
31484,Surat,Chiptec Stores,1,1,1
31485,Surat,Chiptec Stores,1,1,1
31486,Vadodara,Elite Mart,1,0,0
31487,Surat,Lotus Mart,1,1,1
31488,Surat,Atlas Stores,1,1,1
31489,Ahmedabad,Vijay Stores,1,0,0
31490,Ahmedabad,Expert Mart,1,1,1
31491,Ahmedabad,Expert Mart,1,0,0
31492,Vadodara,Coolblue,0,1,0
31493,Vadodara,Expert Mart,1,1,1
31494,Surat,Lotus Mart,0,1,0
31495,Surat,Lotus Mart,0,0,0
31496,Surat,Chiptec Stores,1,1,1
31497,Surat,Expression Stores,0,1,0
31498,Surat,Expression Stores,0,1,0
31499,Surat,Atlas Stores,1,1,1
31500,Vadodara,Rel Fresh,0,0,0
31501,Ahmedabad,Expert Mart,1,1,1
31502,Vadodara,Vijay Stores,1,0,0
31503,Vadodara,Vijay Stores,1,0,0
31504,Vadodara,Info Stores,1,1,1
31505,Surat,Logic Stores,1,1,1
31506,Vadodara,Lotus Mart,0,1,0
31507,Vadodara,Sorefoz Mart,1,1,1
31508,Ahmedabad,Logic Stores,1,1,1
31509,Ahmedabad,Atlas Stores,0,0,0
31510,Ahmedabad,Chiptec Stores,0,1,0
31511,Surat,Viveks Stores,0,1,0
31512,Ahmedabad,Acclaimed Stores,0,0,0
31513,Ahmedabad,Acclaimed Stores,1,1,1
31514,Ahmedabad,Lotus Mart,0,0,0
31515,Vadodara,Propel Mart,1,1,1
31516,Ahmedabad,Expert Mart,1,0,0
31517,Ahmedabad,Lotus Mart,1,0,0
31518,Ahmedabad,Lotus Mart,0,0,0
31519,Vadodara,Rel Fresh,1,1,1
31520,Vadodara,Lotus Mart,0,0,0
31521,Surat,Viveks Stores,1,1,1
31522,Surat,Lotus Mart,1,0,0
31523,Ahmedabad,Elite Mart,1,0,0
31524,Ahmedabad,Elite Mart,1,1,1
31525,Ahmedabad,Atlas Stores,1,1,1
31526,Vadodara,Viveks Stores,0,1,0
31527,Ahmedabad,Vijay Stores,1,0,0
31528,Ahmedabad,Rel Fresh,1,0,0
31529,Surat,Logic Stores,1,1,1
31530,Surat,Logic Stores,1,0,0
31531,Vadodara,Expression Stores,1,1,1
31532,Ahmedabad,Acclaimed Stores,0,1,0
31533,Ahmedabad,Coolblue,1,0,0
31534,Ahmedabad,Sorefoz Mart,1,1,1
31535,Surat,Info Stores,1,1,1
31536,Vadodara,Acclaimed Stores,0,1,0
31537,Vadodara,Vijay Stores,1,0,0
31538,Vadodara,Vijay Stores,1,0,0
31539,Surat,Propel Mart,1,0,0
31540,Surat,Atlas Stores,1,1,1
31541,Surat,Atlas Stores,1,1,1
31542,Vadodara,Expert Mart,0,1,0
31543,Vadodara,Propel Mart,1,0,0
31544,Vadodara,Propel Mart,1,0,0
31545,Vadodara,Sorefoz Mart,1,0,0
31546,Vadodara,Sorefoz Mart,1,0,0
31547,Surat,Rel Fresh,1,1,1
31548,Surat,Rel Fresh,1,0,0
31549,Ahmedabad,Logic Stores,1,1,1
31550,Ahmedabad,Logic Stores,1,1,1
31551,Ahmedabad,Logic Stores,1,1,1
31552,Surat,Acclaimed Stores,1,0,0
31553,Surat,Expression Stores,1,1,1
31554,Ahmedabad,Propel Mart,1,0,0
31555,Vadodara,Coolblue,1,0,0
31556,Vadodara,Rel Fresh,1,1,1
31557,Vadodara,Rel Fresh,0,1,0
31558,Ahmedabad,Lotus Mart,1,1,1
31559,Vadodara,Info Stores,1,1,1
31560,Vadodara,Info Stores,1,1,1
31561,Vadodara,Propel Mart,1,1,1
31562,Vadodara,Sorefoz Mart,1,1,1
31563,Vadodara,Sorefoz Mart,1,1,1
31564,Surat,Info Stores,1,0,0
31565,Ahmedabad,Acclaimed Stores,0,1,0
31566,Vadodara,Rel Fresh,1,1,1
31567,Ahmedabad,Expert Mart,1,1,1
31568,Ahmedabad,Propel Mart,1,1,1
31569,Ahmedabad,Propel Mart,1,0,0
31570,Vadodara,Acclaimed Stores,1,1,1
31571,Surat,Atlas Stores,1,1,1
31572,Vadodara,Coolblue,0,0,0
31573,Surat,Vijay Stores,0,1,0
31574,Surat,Propel Mart,1,1,1
31575,Surat,Expression Stores,1,0,0
31576,Ahmedabad,Elite Mart,1,1,1
31577,Ahmedabad,Elite Mart,1,0,0
31578,Vadodara,Vijay Stores,0,1,0
31579,Ahmedabad,Logic Stores,1,1,1
31580,Ahmedabad,Chiptec Stores,1,1,1
31581,Ahmedabad,Atlas Stores,1,1,1
31582,Vadodara,Sorefoz Mart,1,1,1
31583,Vadodara,Acclaimed Stores,1,1,1
31584,Surat,Info Stores,1,0,0
31585,Vadodara,Propel Mart,1,0,0
31586,Ahmedabad,Propel Mart,1,1,1
31587,Surat,Rel Fresh,1,1,1
31588,Vadodara,Expert Mart,1,0,0
31589,Ahmedabad,Logic Stores,0,1,0
31590,Vadodara,Expression Stores,1,1,1
31591,Ahmedabad,Coolblue,1,0,0
31592,Surat,Vijay Stores,1,1,1
31593,Surat,Vijay Stores,1,0,0
31594,Vadodara,Elite Mart,1,0,0
31595,Surat,Lotus Mart,1,0,0
31596,Surat,Lotus Mart,0,0,0
31597,Vadodara,Vijay Stores,1,1,1
31598,Surat,Atlas Stores,1,1,1
31599,Surat,Lotus Mart,1,1,1
31600,Surat,Chiptec Stores,1,1,1
31601,Surat,Chiptec Stores,1,0,0
31602,Surat,Logic Stores,1,1,1
31603,Vadodara,Sorefoz Mart,1,1,1
31604,Surat,Info Stores,0,0,0
31605,Surat,Acclaimed Stores,0,0,0
31606,Vadodara,Viveks Stores,1,1,1
31607,Vadodara,Lotus Mart,0,1,0
31608,Surat,Rel Fresh,1,1,1
31609,Surat,Rel Fresh,1,1,1
31610,Surat,Vijay Stores,1,1,1
31611,Vadodara,Coolblue,0,0,0
31612,Vadodara,Coolblue,0,0,0
31613,Ahmedabad,Coolblue,0,1,0
31614,Ahmedabad,Expert Mart,1,1,1
31615,Ahmedabad,Atlas Stores,1,0,0
31616,Vadodara,Expression Stores,1,0,0
31617,Ahmedabad,Coolblue,0,0,0
31618,Ahmedabad,Expert Mart,0,0,0
31619,Surat,Expression Stores,1,0,0
31620,Surat,Lotus Mart,0,1,0
31621,Ahmedabad,Propel Mart,1,1,1
31622,Ahmedabad,Rel Fresh,1,1,1
31623,Ahmedabad,Lotus Mart,0,0,0
31624,Ahmedabad,Vijay Stores,1,0,0
31625,Ahmedabad,Logic Stores,1,1,1
31626,Vadodara,Lotus Mart,0,1,0
31627,Vadodara,Viveks Stores,1,1,1
31628,Vadodara,Sorefoz Mart,0,1,0
31629,Ahmedabad,Atlas Stores,1,1,1
31630,Ahmedabad,Sorefoz Mart,1,0,0
31631,Ahmedabad,Sorefoz Mart,0,0,0
31632,Vadodara,Rel Fresh,1,1,1
31633,Vadodara,Lotus Mart,1,1,1
31634,Vadodara,Sorefoz Mart,0,0,0
31635,Ahmedabad,Logic Stores,1,1,1
31636,Ahmedabad,Chiptec Stores,0,1,0
31637,Ahmedabad,Chiptec Stores,1,0,0
31638,Ahmedabad,Elite Mart,1,1,1
31639,Vadodara,Info Stores,1,0,0
31640,Surat,Rel Fresh,1,1,1
31641,Ahmedabad,Expert Mart,1,1,1
31642,Ahmedabad,Atlas Stores,1,1,1
31643,Surat,Vijay Stores,1,0,0
31644,Ahmedabad,Vijay Stores,1,1,1
31645,Surat,Atlas Stores,1,0,0
31646,Ahmedabad,Rel Fresh,1,1,1
31647,Surat,Logic Stores,1,1,1
31648,Surat,Logic Stores,1,1,1
31649,Surat,Expression Stores,1,1,1
31650,Surat,Expression Stores,1,1,1
31651,Ahmedabad,Sorefoz Mart,0,0,0
31652,Ahmedabad,Expert Mart,1,1,1
31653,Ahmedabad,Expert Mart,1,0,0
31654,Surat,Propel Mart,1,1,1
31655,Ahmedabad,Propel Mart,1,1,1
31656,Vadodara,Rel Fresh,1,0,0
31657,Vadodara,Vijay Stores,1,1,1
31658,Surat,Info Stores,1,0,0
31659,Ahmedabad,Coolblue,0,1,0
31660,Vadodara,Acclaimed Stores,0,0,0
31661,Ahmedabad,Elite Mart,1,1,1
31662,Surat,Vijay Stores,1,0,0
31663,Vadodara,Info Stores,1,1,1
31664,Surat,Viveks Stores,1,1,1
31665,Vadodara,Propel Mart,1,1,1
31666,Vadodara,Lotus Mart,0,1,0
31667,Surat,Atlas Stores,1,1,1
31668,Ahmedabad,Acclaimed Stores,0,1,0
31669,Vadodara,Acclaimed Stores,0,1,0
31670,Vadodara,Expression Stores,1,1,1
31671,Vadodara,Info Stores,1,0,0
31672,Ahmedabad,Coolblue,0,0,0
31673,Ahmedabad,Coolblue,0,1,0
31674,Ahmedabad,Atlas Stores,1,1,1
31675,Vadodara,Coolblue,0,0,0
31676,Ahmedabad,Lotus Mart,0,0,0
31677,Vadodara,Propel Mart,1,1,1
31678,Surat,Propel Mart,1,1,1
31679,Vadodara,Viveks Stores,1,1,1
31680,Surat,Expression Stores,1,1,1
31681,Surat,Expression Stores,1,1,1
31682,Surat,Lotus Mart,0,0,0
31683,Vadodara,Expert Mart,1,1,1
31684,Ahmedabad,Elite Mart,1,1,1
31685,Surat,Viveks Stores,0,1,0
31686,Surat,Chiptec Stores,1,1,1
31687,Vadodara,Elite Mart,1,0,0
31688,Vadodara,Sorefoz Mart,0,0,0
31689,Vadodara,Acclaimed Stores,0,1,0
31690,Vadodara,Acclaimed Stores,1,1,1
31691,Ahmedabad,Logic Stores,1,0,0
31692,Ahmedabad,Logic Stores,1,1,1
31693,Vadodara,Expression Stores,0,0,0
31694,Surat,Propel Mart,1,1,1
31695,Surat,Lotus Mart,0,1,0
31696,Surat,Vijay Stores,1,0,0
31697,Ahmedabad,Acclaimed Stores,1,1,1
31698,Surat,Atlas Stores,1,0,0
31699,Ahmedabad,Chiptec Stores,1,1,1
31700,Ahmedabad,Atlas Stores,1,1,1
31701,Surat,Viveks Stores,1,1,1
31702,Vadodara,Info Stores,1,1,1
31703,Surat,Chiptec Stores,1,1,1
31704,Surat,Vijay Stores,1,1,1
31705,Vadodara,Propel Mart,1,1,1
31706,Vadodara,Acclaimed Stores,1,0,0
31707,Ahmedabad,Acclaimed Stores,0,1,0
31708,Ahmedabad,Elite Mart,1,0,0
31709,Ahmedabad,Chiptec Stores,1,1,1
31710,Ahmedabad,Chiptec Stores,1,1,1
31711,Surat,Rel Fresh,1,1,1
31712,Ahmedabad,Logic Stores,1,1,1
31713,Ahmedabad,Expert Mart,1,1,1
31714,Ahmedabad,Propel Mart,1,1,1
31715,Surat,Chiptec Stores,1,1,1
31716,Surat,Chiptec Stores,1,1,1
31717,Surat,Expression Stores,1,1,1
31718,Vadodara,Lotus Mart,0,0,0
31719,Vadodara,Lotus Mart,1,0,0
31720,Ahmedabad,Lotus Mart,0,1,0
31721,Surat,Info Stores,1,0,0
31722,Vadodara,Info Stores,0,0,0
31723,Surat,Rel Fresh,1,1,1
31724,Ahmedabad,Expert Mart,1,1,1
31725,Ahmedabad,Chiptec Stores,0,1,0
31726,Ahmedabad,Coolblue,0,0,0
31727,Vadodara,Lotus Mart,0,1,0
31728,Vadodara,Vijay Stores,1,0,0
31729,Surat,Expression Stores,0,0,0
31730,Vadodara,Acclaimed Stores,0,1,0
31731,Vadodara,Sorefoz Mart,1,1,1
31732,Surat,Logic Stores,0,0,0
31733,Ahmedabad,Atlas Stores,1,1,1
31734,Vadodara,Viveks Stores,1,1,1
31735,Vadodara,Propel Mart,1,1,1
31736,Ahmedabad,Elite Mart,1,1,1
31737,Ahmedabad,Coolblue,0,1,0
31738,Ahmedabad,Coolblue,0,0,0
31739,Ahmedabad,Coolblue,0,1,0
31740,Vadodara,Elite Mart,1,1,1
31741,Ahmedabad,Acclaimed Stores,0,0,0
31742,Ahmedabad,Propel Mart,1,1,1
31743,Vadodara,Vijay Stores,1,0,0
31744,Vadodara,Info Stores,0,1,0
31745,Vadodara,Info Stores,1,1,1
31746,Vadodara,Rel Fresh,1,1,1
31747,Surat,Atlas Stores,1,0,0
31748,Surat,Lotus Mart,0,1,0
31749,Vadodara,Acclaimed Stores,1,1,1
31750,Vadodara,Acclaimed Stores,0,1,0
31751,Ahmedabad,Rel Fresh,0,1,0
31752,Surat,Logic Stores,1,1,1
31753,Ahmedabad,Atlas Stores,0,1,0
31754,Ahmedabad,Chiptec Stores,1,1,1
31755,Surat,Viveks Stores,0,1,0
31756,Surat,Info Stores,1,0,0
31757,Surat,Info Stores,1,0,0
31758,Ahmedabad,Elite Mart,1,1,1
31759,Ahmedabad,Propel Mart,1,1,1
31760,Ahmedabad,Propel Mart,1,1,1
31761,Surat,Acclaimed Stores,0,1,0
31762,Ahmedabad,Expert Mart,1,0,0
31763,Ahmedabad,Expert Mart,1,0,0
31764,Ahmedabad,Vijay Stores,1,1,1
31765,Ahmedabad,Sorefoz Mart,1,0,0
31766,Vadodara,Expert Mart,1,1,1
31767,Surat,Chiptec Stores,1,0,0
31768,Ahmedabad,Logic Stores,1,1,1
31769,Ahmedabad,Expert Mart,1,1,1
31770,Surat,Lotus Mart,0,0,0
31771,Vadodara,Propel Mart,1,1,1
31772,Surat,Atlas Stores,1,0,0
31773,Vadodara,Vijay Stores,1,1,1
31774,Vadodara,Expression Stores,1,1,1
31775,Vadodara,Sorefoz Mart,1,1,1
31776,Surat,Info Stores,1,0,0
31777,Surat,Info Stores,0,0,0
31778,Vadodara,Viveks Stores,0,1,0
31779,Vadodara,Lotus Mart,0,1,0
31780,Surat,Expression Stores,1,1,1
31781,Ahmedabad,Logic Stores,1,1,1
31782,Ahmedabad,Lotus Mart,0,0,0
31783,Surat,Logic Stores,1,0,0
31784,Vadodara,Vijay Stores,1,1,1
31785,Ahmedabad,Chiptec Stores,1,1,1
31786,Ahmedabad,Coolblue,0,1,0
31787,Vadodara,Rel Fresh,1,1,1
31788,Surat,Info Stores,1,0,0
31789,Surat,Info Stores,1,0,0
31790,Vadodara,Viveks Stores,0,0,0
31791,Ahmedabad,Acclaimed Stores,0,1,0
31792,Vadodara,Acclaimed Stores,1,0,0
31793,Ahmedabad,Expert Mart,1,1,1
31794,Ahmedabad,Expert Mart,1,1,1
31795,Ahmedabad,Sorefoz Mart,1,0,0
31796,Ahmedabad,Sorefoz Mart,0,0,0
31797,Vadodara,Expert Mart,1,1,1
31798,Surat,Atlas Stores,1,1,1
31799,Vadodara,Expression Stores,1,1,1
31800,Ahmedabad,Logic Stores,0,1,0
31801,Vadodara,Propel Mart,1,1,1
31802,Surat,Info Stores,0,1,0
31803,Surat,Info Stores,1,1,1
31804,Ahmedabad,Propel Mart,0,1,0
31805,Vadodara,Expert Mart,1,1,1
31806,Vadodara,Acclaimed Stores,0,1,0
31807,Vadodara,Lotus Mart,0,0,0
31808,Ahmedabad,Elite Mart,1,1,1
31809,Ahmedabad,Elite Mart,0,1,0
31810,Surat,Expression Stores,1,1,1
31811,Ahmedabad,Lotus Mart,0,0,0
31812,Surat,Chiptec Stores,1,1,1
31813,Vadodara,Elite Mart,1,1,1
31814,Surat,Lotus Mart,1,1,1
31815,Surat,Vijay Stores,1,0,0
31816,Vadodara,Coolblue,0,0,0
31817,Ahmedabad,Expert Mart,1,1,1
31818,Vadodara,Rel Fresh,1,1,1
31819,Ahmedabad,Vijay Stores,0,1,0
31820,Vadodara,Coolblue,1,0,0
31821,Vadodara,Expert Mart,1,1,1
31822,Vadodara,Expert Mart,1,1,1
31823,Surat,Chiptec Stores,0,1,0
31824,Surat,Expression Stores,1,1,1
31825,Surat,Atlas Stores,1,1,1
31826,Vadodara,Rel Fresh,1,1,1
31827,Ahmedabad,Elite Mart,1,1,1
31828,Surat,Logic Stores,1,0,0
31829,Vadodara,Lotus Mart,0,0,0
31830,Surat,Vijay Stores,1,1,1
31831,Surat,Propel Mart,1,1,1
31832,Ahmedabad,Propel Mart,1,0,0
31833,Surat,Info Stores,1,0,0
31834,Ahmedabad,Acclaimed Stores,1,1,1
31835,Vadodara,Acclaimed Stores,0,1,0
31836,Vadodara,Propel Mart,1,0,0
31837,Vadodara,Propel Mart,1,1,1
31838,Ahmedabad,Propel Mart,1,1,1
31839,Vadodara,Rel Fresh,1,1,1
31840,Vadodara,Elite Mart,1,0,0
31841,Vadodara,Info Stores,1,1,1
31842,Vadodara,Info Stores,1,1,1
31843,Ahmedabad,Elite Mart,1,0,0
31844,Ahmedabad,Atlas Stores,1,1,1
31845,Ahmedabad,Logic Stores,1,1,1
31846,Vadodara,Sorefoz Mart,1,1,1
31847,Surat,Vijay Stores,1,1,1
31848,Ahmedabad,Rel Fresh,1,1,1
31849,Vadodara,Expression Stores,1,1,1
31850,Ahmedabad,Acclaimed Stores,0,1,0
31851,Surat,Expression Stores,1,0,0
31852,Surat,Expression Stores,1,1,1
31853,Vadodara,Acclaimed Stores,0,1,0
31854,Vadodara,Vijay Stores,0,0,0
31855,Surat,Propel Mart,0,1,0
31856,Surat,Atlas Stores,1,1,1
31857,Ahmedabad,Acclaimed Stores,0,1,0
31858,Ahmedabad,Chiptec Stores,1,0,0
31859,Ahmedabad,Chiptec Stores,1,1,1
31860,Surat,Rel Fresh,1,1,1
31861,Ahmedabad,Vijay Stores,0,1,0
31862,Surat,Acclaimed Stores,0,1,0
31863,Ahmedabad,Rel Fresh,1,1,1
31864,Vadodara,Acclaimed Stores,0,1,0
31865,Vadodara,Propel Mart,1,1,1
31866,Vadodara,Elite Mart,1,0,0
31867,Surat,Rel Fresh,1,1,1
31868,Surat,Acclaimed Stores,1,0,0
31869,Vadodara,Expression Stores,1,1,1
31870,Surat,Viveks Stores,1,1,1
31871,Vadodara,Vijay Stores,1,0,0
31872,Ahmedabad,Coolblue,1,0,0
31873,Ahmedabad,Coolblue,0,1,0
31874,Vadodara,Viveks Stores,1,0,0
31875,Vadodara,Viveks Stores,1,1,1
31876,Vadodara,Coolblue,0,1,0
31877,Surat,Propel Mart,1,1,1
31878,Vadodara,Vijay Stores,0,0,0
31879,Ahmedabad,Rel Fresh,1,0,0
31880,Vadodara,Lotus Mart,1,1,1
31881,Surat,Info Stores,1,1,1
31882,Surat,Acclaimed Stores,1,1,1
31883,Vadodara,Propel Mart,0,1,0
31884,Ahmedabad,Acclaimed Stores,1,1,1
31885,Ahmedabad,Logic Stores,1,0,0
31886,Surat,Vijay Stores,1,1,1
31887,Vadodara,Lotus Mart,0,1,0
31888,Vadodara,Coolblue,0,0,0
31889,Surat,Expression Stores,0,1,0
31890,Ahmedabad,Chiptec Stores,0,1,0
31891,Vadodara,Elite Mart,1,0,0
31892,Vadodara,Elite Mart,1,0,0
31893,Ahmedabad,Expert Mart,1,1,1
31894,Surat,Viveks Stores,1,1,1
31895,Surat,Lotus Mart,0,1,0
31896,Surat,Viveks Stores,1,0,0
31897,Vadodara,Expression Stores,0,1,0
31898,Vadodara,Info Stores,1,1,1
31899,Vadodara,Sorefoz Mart,1,0,0
31900,Surat,Expression Stores,1,0,0
31901,Ahmedabad,Elite Mart,1,0,0
31902,Ahmedabad,Acclaimed Stores,0,1,0
31903,Ahmedabad,Chiptec Stores,1,0,0
31904,Vadodara,Elite Mart,1,1,1
31905,Ahmedabad,Expert Mart,1,1,1
31906,Vadodara,Expert Mart,1,1,1
31907,Ahmedabad,Lotus Mart,0,0,0
31908,Ahmedabad,Rel Fresh,1,1,1
31909,Ahmedabad,Rel Fresh,1,1,1
31910,Ahmedabad,Coolblue,0,1,0
31911,Vadodara,Coolblue,0,1,0
31912,Ahmedabad,Rel Fresh,1,1,1
31913,Ahmedabad,Chiptec Stores,1,1,1
31914,Ahmedabad,Logic Stores,1,1,1
31915,Vadodara,Vijay Stores,1,0,0
31916,Vadodara,Lotus Mart,0,1,0
31917,Vadodara,Sorefoz Mart,1,1,1
31918,Surat,Atlas Stores,1,0,0
31919,Surat,Atlas Stores,1,0,0
31920,Vadodara,Elite Mart,1,0,0
31921,Vadodara,Elite Mart,0,0,0
31922,Surat,Logic Stores,0,0,0
31923,Surat,Rel Fresh,1,1,1
31924,Vadodara,Rel Fresh,1,0,0
31925,Vadodara,Expert Mart,1,1,1
31926,Surat,Acclaimed Stores,0,1,0
31927,Surat,Acclaimed Stores,1,0,0
31928,Vadodara,Sorefoz Mart,1,0,0
31929,Vadodara,Viveks Stores,1,0,0
31930,Ahmedabad,Chiptec Stores,1,1,1
31931,Vadodara,Rel Fresh,1,1,1
31932,Vadodara,Acclaimed Stores,1,1,1
31933,Surat,Propel Mart,0,1,0
31934,Surat,Rel Fresh,1,1,1
31935,Surat,Lotus Mart,0,1,0
31936,Vadodara,Propel Mart,1,1,1
31937,Ahmedabad,Vijay Stores,1,0,0
31938,Ahmedabad,Acclaimed Stores,1,1,1
31939,Ahmedabad,Lotus Mart,0,0,0
31940,Ahmedabad,Propel Mart,1,1,1
31941,Vadodara,Viveks Stores,1,0,0
31942,Surat,Expression Stores,1,0,0
31943,Vadodara,Expression Stores,1,0,0
31944,Ahmedabad,Sorefoz Mart,1,1,1
31945,Surat,Logic Stores,1,1,1
31946,Surat,Logic Stores,1,1,1
31947,Surat,Logic Stores,1,1,1
31948,Ahmedabad,Acclaimed Stores,0,1,0
31949,Ahmedabad,Chiptec Stores,0,0,0
31950,Ahmedabad,Chiptec Stores,1,1,1
31951,Ahmedabad,Propel Mart,1,1,1
31952,Vadodara,Vijay Stores,1,1,1
31953,Vadodara,Elite Mart,1,1,1
31954,Surat,Info Stores,0,0,0
31955,Ahmedabad,Elite Mart,1,1,1
31956,Surat,Atlas Stores,0,1,0
31957,Surat,Atlas Stores,0,0,0
31958,Surat,Vijay Stores,1,0,0
31959,Ahmedabad,Logic Stores,1,1,1
31960,Ahmedabad,Lotus Mart,1,0,0
31961,Vadodara,Coolblue,1,0,0
31962,Ahmedabad,Acclaimed Stores,0,1,0
31963,Surat,Vijay Stores,1,1,1
31964,Vadodara,Sorefoz Mart,1,1,1
31965,Ahmedabad,Chiptec Stores,1,0,0
31966,Vadodara,Rel Fresh,1,1,1
31967,Ahmedabad,Elite Mart,1,0,0
31968,Ahmedabad,Logic Stores,1,0,0
31969,Vadodara,Elite Mart,1,0,0
31970,Surat,Chiptec Stores,1,1,1
31971,Surat,Logic Stores,1,1,1
31972,Vadodara,Vijay Stores,0,0,0
31973,Ahmedabad,Expert Mart,1,1,1
31974,Ahmedabad,Rel Fresh,1,1,1
31975,Ahmedabad,Vijay Stores,1,1,1
31976,Vadodara,Viveks Stores,1,1,1
31977,Vadodara,Viveks Stores,1,1,1
31978,Vadodara,Expert Mart,1,1,1
31979,Surat,Acclaimed Stores,0,0,0
31980,Ahmedabad,Propel Mart,1,1,1
31981,Ahmedabad,Expert Mart,1,1,1
31982,Surat,Viveks Stores,0,0,0
31983,Vadodara,Viveks Stores,1,1,1
31984,Ahmedabad,Rel Fresh,1,1,1
31985,Ahmedabad,Rel Fresh,1,1,1
31986,Surat,Chiptec Stores,1,1,1
31987,Surat,Expression Stores,1,0,0
31988,Vadodara,Acclaimed Stores,0,1,0
31989,Vadodara,Expression Stores,1,0,0
31990,Vadodara,Coolblue,1,0,0
31991,Surat,Rel Fresh,1,1,1
31992,Surat,Vijay Stores,1,0,0
31993,Surat,Vijay Stores,1,1,1
31994,Ahmedabad,Vijay Stores,0,1,0
31995,Surat,Atlas Stores,0,1,0
31996,Surat,Logic Stores,1,1,1
